PT_IDX,PT_NAME,PT_CATEGORY,PT_IMAGE,PT_CONTENT,PT_WRITER,PT_HIDDEN
284,케틀벨 스모 하이풀,기타,"https://burnfit.io/wp-content/uploads/2023/11/KB_SUMO_HIGH.png,https://burnfit.io/wp-content/uploads/2023/11/KB_SUMO_HIGH.gif","발끝이 바깥을 향한 상태로 다리를 넓게 벌리고, 양 발의 중앙에 케틀벨을 놓고 섭니다. | 허벅지가 바닥에 수평이 될 때까지 엉덩이를 뒤로 뺀 상태에서, 양팔로 케틀벨을 잡습니다. | 복압을 유지한채로 엉덩이에 힘을 주며 다리를 펴줍니다. | 케틀벨이 골반을 지나는 순간, 둔근의 힘을 폭발시켜 케틀벨을 지면의 수직 방향으로 띄워 올립니다. 이때, 엉덩이 힘을 최대화하기위해 발 뒷꿈치를 들어 올립니다. | 허리 위로 올라온 케틀벨 턱 밑까지 힘차게 당겨 올립니다. 이때 팔꿈치는 하늘을 향하도록 합니다. | 케틀벨이 올라온 역순서대로 바닥에 내려 시작 자세로 돌아갑니다.",,0
285,터키쉬 겟업,기타,,,,0
286,트레드밀,유산소,"https://burnfit.io/wp-content/uploads/2023/11/TREADMIL.png,https://burnfit.io/wp-content/uploads/2023/11/TREADMIL.gif",속도를 알맞게 조절하고 운동합니다. | 경사를 알맞게 조절하고 운동합니다.,,0
287,싸이클,유산소,"https://burnfit.io/wp-content/uploads/2023/11/CYCLE.png,https://burnfit.io/wp-content/uploads/2023/11/CYCLE.gif",안장을 체형에 맞게 조절 | 알맞은 강도로 운동,,0
288,로잉 머신,유산소,"https://burnfit.io/wp-content/uploads/2023/11/ROW_MACH.png,https://burnfit.io/wp-content/uploads/2023/11/ROW_MACH.gif","양 발을 로잉 머신 발판에 고정시키고, 양손으로 머신의 핸들을 잡습니다. | 양쪽 다리의 힘으로 발판을 힘껏 밀어냅니다. 이때 핸들을 잡은 상체가 굽지않도록 등을 곧게 유지합니다. | 양 다리가 쭉 펴지면 코어 근육을 사용하여 몸을 약 45도 정도로 뒤로 젖힙니다. 이때 등이 굽지 않도록 몸통에 힘을 준 상태로, 양손에 붙잡은 핸들을 가슴팍으로 끌어당깁니다. | 당겼던 팔을 다시 펴고 코어, 다리 근육을 이용하여 시작 자세로 되돌아갑니다.",,0
289,계단 오르기,유산소,"https://burnfit.io/wp-content/uploads/2023/11/CLIMB_STAIRS.png,https://burnfit.io/wp-content/uploads/2023/11/CLIMB_STAIRS.gif",넘어지지 않게 유의하면서 계단을 한칸씩 올라갑니다.,,0
290,줄넘기,유산소,"https://burnfit.io/wp-content/uploads/2023/11/JUMP_ROPE.png,https://burnfit.io/wp-content/uploads/2023/11/JUMP_ROPE.gif",몸에 힘을 빼고 시선은 정면을 향한 상태로 곧게 섭니다. | 줄넘기의 손잡이를 허리 높이에 위치시키고 손목의 힘으로 가볍게 돌려줍니다. | 무릎의 탄력을 이용하여 수직으로 점프하여 줄을 넘습니다.,,0
291,이단 뛰기,유산소,"https://burnfit.io/wp-content/uploads/2023/11/DOUBLE_UNDER.png,https://burnfit.io/wp-content/uploads/2023/11/DOUBLE_UNDER.gif",몸에 힘을 빼고 시선은 정면을 향한 상태로 곧게 섭니다. | 줄넘기의 손잡이를 허리 높이에 위치시키고 손목의 힘으로 힘차게 2번 연속으로 돌려줍니다. | 무릎의 탄력을 이용하여 수직으로 점프하여 줄을 넘습니다.,,0
292,하이니 스킵,유산소,"https://burnfit.io/wp-content/uploads/2023/11/HIGH_KNEE_SKIP.png,https://burnfit.io/wp-content/uploads/2023/11/HIGH_KNEE_SKIP.gif",무릎을 높게 들어 제자리에서 뜁니다. | 빠르게 달릴 때처럼 팔꿈치도 90도가 되도록 크게 스윙합니다. | 지면과의 접촉시간을 최소로 합니다.,,0
293,어썰트 바이크,유산소,"https://burnfit.io/wp-content/uploads/2023/11/ASSAULT_BIKE.png,https://burnfit.io/wp-content/uploads/2023/11/ASSAULT_BIKE.gif",의자에 앉아 아랫배에 힘을 주고 허리를 펴고 부드럽게 탑니다. | 어깨와 허리가 무너진 상태로 무리하게 타지 않도록 합니다.,,0
294,스텝밀,유산소,"https://burnfit.io/wp-content/uploads/2023/11/STEPMILL_MAC.png,https://burnfit.io/wp-content/uploads/2023/11/STEPMILL_MAC.gif",속도를 알맞게 조절하고 운동합니다. | 강도를 알맞게 조절하고 운동합니다.,,0
295,일립티컬 머신,유산소,,,,0
296,걷기,유산소,"https://burnfit.io/wp-content/uploads/2023/11/WALKING.png,https://burnfit.io/wp-content/uploads/2023/11/WALKING.gif",올바른 자세로 걷습니다.,,0
297,달리기,유산소,"https://burnfit.io/wp-content/uploads/2023/11/RUNNING.png,https://burnfit.io/wp-content/uploads/2023/11/RUNNING.gif",올바른 자세로 달립니다.,,0
298,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
131,벤치프레스,가슴,"https://burnfit.io/wp-content/uploads/2023/11/BB_BP.png,https://burnfit.io/wp-content/uploads/2023/11/BB_BP.gif","벤치에 가슴을 펴고 누운 상태에서, 바벨을 어깨너비보다 조금 넓게 잡고 위로 들어올립니다. | 가슴 근육의 이완을 느끼며 팔을 굽혀 바벨을 가슴 방향으로 내립니다. | 가슴 근육의 수축을 느끼며 몸의 수직방향으로 바벨을 밀어올립니다.",,0
300,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
301,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
302,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
303,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
304,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
305,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
306,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
307,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
308,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
309,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
310,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
311,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
312,클린,역도,"https://burnfit.io/wp-content/uploads/2023/11/BB_CLEAN.png,https://burnfit.io/wp-content/uploads/2023/11/BB_CLEAN.gif","이 운동은 복잡한 동작으로, 적절한 지도가 가능한 트레이너와 상담하는 것을 추천합니다. | 시작 자세: 양발을 골반보다 약간 넓게 벌리고, 바벨의 그립을 어깨보다 조금 넓게하여 무릎과 팔이 겹치지 않도록 합니다. | 무릎 높이까지 끌기: 팔을 곧게 편 상태로 중심을 잃지 않게 무릎 높이까지 바벨을 끌어 올립니다. | 몸통 펴고 잡아 채기: 지면의 수직 방향으로 발목, 무릎, 고관절을 강하고 빠르게 신전하여, 바벨을 던지듯이 추켜올립니다. | 앉아 받고 일어서기: 바벨을 위로 던진 상태에서 아래로 내려가 바벨을 앉아서 받고, 신체 균형을 유지하면서 일어섭니다.",,0
313,클린 & 저크,역도,"https://burnfit.io/wp-content/uploads/2023/11/BB_CNJ.png,https://burnfit.io/wp-content/uploads/2023/11/BB_CNJ.gif","이 운동은 복잡한 동작으로, 적절한 지도가 가능한 트레이너와 상담하는 것을 추천합니다. | 시작 자세: 양발을 골반보다 약간 넓게 벌리고, 바벨의 그립을 어깨보다 조금 넓게하여 무릎과 팔이 겹치지 않도록 합니다. | 무릎 높이까지 끌기: 팔을 곧게 편 상태로, 중심을 잃지 않게 무릎 높이까지 바벨을 끌어 올립니다. | 몸통 펴고 잡아 채기: 지면의 수직 방향으로 발목, 무릎, 고관절을 강하고 빠르게 신전하여, 바벨을 던지듯이 추켜올립니다. | 앉아 받고 일어서기: 바벨을 위로 던진 상태에서 아래로 내려가 바벨을 앉아서 받고, 신체 균형을 유지하면서 일어섭니다. | 저크: 무릎을 굽히고 일어나는 반동으로 빠르게 바벨을 위로 올려줍니다. 바벨을 받고 굽혔던 모든 관절을 펴서 자세를 유지한 뒤, 바벨을 바닥에 내려놓습니다.",,0
314,저크,역도,"https://burnfit.io/wp-content/uploads/2023/11/BB_JERK.png,https://burnfit.io/wp-content/uploads/2023/11/BB_JERK.gif","바벨을 어깨너비로 잡고 쇄골 위에 올려둡니다. | 무릎을 굽히고 일어나는 반동으로 빠르게 바벨을 위로 올려줍니다. | 바벨의 수직 아래에서 두 팔을 곧게 핀 상태로, 바벨을 받습니다. | 굽혔던 모든 관절을 펴서 자세를 유지한 뒤, 바벨을 바닥에 내려놓습니다.",,0
315,스내치,역도,"https://burnfit.io/wp-content/uploads/2023/11/BB_SNATCH.png,https://burnfit.io/wp-content/uploads/2023/11/BB_SNATCH.gif","이 운동은 복잡한 동작으로, 적절한 지도가 가능한 트레이너와 상담하는 것을 추천합니다. | 시작 자세: 양발을 골반보다 약간 넓게 벌리고, 바벨을 넓게 잡고 두 팔은 곧게 폅니다. | 무릎 높이까지 끌기: 팔은 곧게 편 상태로, 중심을 잃지 않게 무릎 높이까지 끌어 올립니다. | 몸통 펴고 잡아 채기: 지면의 수직 방향으로 발목, 무릎, 고관절을 강하고 빠르게 신전하여, 바벨을 던지듯이 추켜올립니다. | 잡아 채고 앉아받기: 폭발적인 하지 신전력에 의해 바벨을 위로 던진 상태에서, 지면으로부터 점프를 하면서 아래로 내려가 바벨을 앉아받습니다. | 앉아 받고 일어서기: 바벨을 들고 일어나면서 구부렸던 관절을 모두 폅니다.",,0
316,바벨 오버헤드 스쿼트,역도,"https://burnfit.io/wp-content/uploads/2023/11/BB_OH_SQT.png,https://burnfit.io/wp-content/uploads/2023/11/BB_OH_SQT.gif","바벨을 넓게(스내치 그립) 잡고 머리 위로 들어올립니다. | 견갑을 위로 밀어올리고 팔꿈치를 완전히 펴서 바벨을 안정적으로 고정합니다. | 엉덩이를 낮춰 스쿼트를 합니다. 몸이 내려가는 동안 상체가 기울지 않도록, 팔이 구부러지지 않도록 유의합니다. | 둔근과 하체의 힘을 사용하여 2번의 자세로 돌아옵니다.",,0
317,덤벨 스내치,역도,"https://burnfit.io/wp-content/uploads/2023/11/DB_SNATCH.png,https://burnfit.io/wp-content/uploads/2023/11/DB_SNATCH.gif","이 운동은 복잡한 동작으로, 적절한 지도가 가능한 트레이너와 상담하는 것을 추천합니다. | 양발을 골반보다 약간 넓게 벌리고, 엉덩이를 뒤로 빼고 무릎을 살짝 구부려 앉습니다. | 양발의 중앙에 놓인 덤벨을 한손으로 잡습니다. 이때 등이 굽지 않도록 상체를 곧게 유지하면서 팔꿈치는 쭉 편 상태로 덤벨을 잡아줍니다. | 무릎과 고관절을 빠르게 피면서 가슴 높이까지 덤벨을 당겨줍니다. | 가슴 높이에 있는 덤벨을 하늘을 향해 펀치하듯 밀어올립니다. 이때 중량에 따라 무릎을 펴도 좋고, 살짝 굽힌 상태를 유지해도 좋습니다. | 코어(엉덩이와 배)에 힘을 주어 모든 관절이 펴진 상태를 만듭니다.",,0
318,케틀벨 스내치,역도,"https://burnfit.io/wp-content/uploads/2023/11/KB_SNATCH.png,https://burnfit.io/wp-content/uploads/2023/11/KB_SNATCH.gif","이 운동은 복잡한 동작으로, 적절한 지도가 가능한 트레이너와 상담하는 것을 추천합니다. | 양발을 골반보다 약간 넓게 벌리고, 엉덩이를 뒤로 빼고 앉아 한손으로 케틀벨을 잡습니다. | 허리가 굽지 않도록 복부와 코어에 인장을 유지한 상태로, 케틀벨을 다리 사이로 보냅니다. | 둔근을 수축하는 힘으로 케틀벨을 밀어 올립니다. | 가슴 높이에 있는 케틀벨을 하늘을 향해 펀치하듯 밀어올립니다. | 올라왔던 역순으로 케틀벨을 내려 스윙 자세로 돌아갑니다.",,0
319,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
320,스내치 밸런스,역도,"https://burnfit.io/wp-content/uploads/2023/11/BB_SNATCH_BAL.png,https://burnfit.io/wp-content/uploads/2023/11/BB_SNATCH_BAL.gif","바벨을 넓게(스내치 그립) 잡고 목 뒤에 올려둡니다. | 고관절, 무릎, 발목을 가볍게 굽혔다 피는 동시에, 다리를 양옆으로 벌리며 바벨을 머리 위로 들어올립니다. | 들어올린 바벨을 양팔로 잡은 상태로 엉덩이를 천천히 낮추며 스쿼트합니다. 이때, 견갑을 위로 밀어올리고 팔꿈치를 완전히 펴서 바벨을 안정적으로 고정해줍니다. | 둔근과 하체의 힘을 사용하여 2번의 자세로 돌아갑니다. | 바벨을 목 뒤로 내리며 1번의 자세로 돌아갑니다. 이때, 고관절과 무릎을 가볍게 굽혀 관절과 척추에 부담이 가지 않도록 합니다.",,0
321,중량 행잉 니 레이즈,역도,"https://burnfit.io/wp-content/uploads/2023/11/WEI_HANG_KNEE_RAISE.png,https://burnfit.io/wp-content/uploads/2023/11/WEI_HANG_KNEE_RAISE.gif","팔을 어깨 너비만큼 벌리고, 손바닥이 앞을 바라본 상태로 바를 잡고 매달립니다. | 덤벨이 떨어지지 않도록 양발로 단단하게 잡아 고정시킵니다. | 아랫 배에 힘을 주어 양다리를 위로 말아 올려줍니다. | 복근에 자극을 느끼며 천천히 양다리를 내려줍니다.",,0
322,클린 하이풀,역도,"https://burnfit.io/wp-content/uploads/2023/11/CLEAN_HIGH_PULL.png,https://burnfit.io/wp-content/uploads/2023/11/CLEAN_HIGH_PULL.gif","양발을 골반보다 약간 벏게 벌리고, 바벨의 그립을 어깨보다 조금 넓게하여 무릎과 팔이 겹치지 않도록 합니다. | 복압을 유지한채로 바벨을 정강이에 붙인다는 느낌으로 끌어 올립니다. | 바벨이 골반을 지나는 순간, 둔근의 힘을 폭발시켜 바벨을 지면의 수직 방향으로 띄워 올립니다. 이때, 엉덩이 힘을 최대화하기위해 발 뒷꿈치를 들어 올립니다. | 허리 위로 올라온 바벨을 턱 밑까지 힘차게 당겨 올립니다. 이때 팔꿈치는 하늘을 향하도록 합니다. | 바벨이 올라온 역순서대로 바닥에 내려 시작 자세로 돌아갑니다.",,0
323,스내치 하이풀,역도,"https://burnfit.io/wp-content/uploads/2023/11/SNATCH_HIGH_PULL.png,https://burnfit.io/wp-content/uploads/2023/11/SNATCH_HIGH_PULL.gif","양발을 골반보다 약간 넓게 벌리고, 바벨을 넓게 잡고 두 팔은 곧게 폅니다. | 복압을 유지한채로 바벨을 정강이에 붙인다는 느낌으로 끌어 올립니다. | 바벨이 골반을 지나는 순간, 둔근의 힘을 폭발시켜 바벨을 지면의 수직 방향으로 띄워 올립니다. 이때, 엉덩이 힘을 최대화하기위해 발 뒷꿈치를 들어 올립니다. | 허리 위로 올라온 바벨을 턱 밑까지 힘차게 당겨 올립니다. 이때 팔꿈치는 하늘을 향하도록 합니다. | 바벨이 올라온 역순서대로 바닥에 내려 시작 자세로 돌아갑니다.",,0
324,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
325,번핏,"기록은 짧게, 변화는 길게","https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.png,https://burnfit.io/wp-content/uploads/2025/06/Burnfit_logo_OG.gif",,,0
